state,district,state_id,district_id,data_name,external_id,data_id,category,phone_1,is_duplicate,downvotes,upvotes,created_job,email,price,title,address,comment,deleted,phone_2,pincode,latitude,longitude,created_by,created_on,Assigned_to,description,source_link,verified_by,resource_type,last_verified_on,quantity_available,verification_status,city,pin_code,resource type,hospital_available_icu_beds,hospital_available_normal_beds,hospital_available_oxygen_beds,hospital_available_ventilator_beds,oxygen supplier willing to join WhatsAppBot
Punjab,Jalandhar,29,487,COVIDFYI,fe3ff5e9-c897-4d54-888a-9d202ec2c608,1325,medicine,9888504242,False,0,0,8,krishnaandsons@yahoo.com,,KRISHNA & SONS,"G.T.ROAD, Near Nehru Garden, PNB Chowk, JALANDHAR,144001","Out of stock for Remdesivir ,Fabiflu and Tocilizumap.   Fabiflu might be available from 26th , 27th April  Updated contact and phone #",False,0181-2224586 (invalid),144001,31.3253773,75.5793123,,,,Remdesivir distribution list,Phone & Web(justDial),Bharath Alur,"Remdesivir,Tocilizumab,Fabiflu",27/4/2021 6:48pm,,Unavailable but verified,,,,,,,,
Maharashtra,Mumbai Suburban,22,379,COVIDFYI,9edc5874-0f0f-4363-80aa-a3252d8ffba8,1973,medicine,9967914116,False,0,0,8,,,"OFFICE OF THE JOINT COMMISSIONER (K.D),VARDAN BLDG,RD NO.16,WAGLE ESTATE, THANE,Thane-Zone6",Thane-Zone6,,False,,,19.2183307,72.9780897,,,,Medicines,,Bharath Alur,,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Nashik,22,383,COVIDFYI,b9ae9b40-ecf3-4b02-a567-04b163de7848,2036,medicine,9869114998,False,0,0,8,,,"Uduog Bhavan, Hall No.23,Satpur Nashik,Nashik-Zone 1",Nashik-Zone1,,False,,,19.9760045,73.7772207,,,,Medicines,,,,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Aurangabad,22,365,COVIDFYI,f4c37ecb-36a8-453b-a0a7-cc0bc9734235,1273,medicine,0240 - 2337156,False,0,0,8,mr.maheshsoni@gmail.com,,MAHESH PHARMACY,"Shop No 1 Ground Floor,Ghrushneshwar Housing Society,Property Number G0003385,  4 8 38 47Gulmandi,AURANGABAD,431001",Not in stock. Directly goes to district administration and gets directed to hospital as per the collector's advice,False,,431001,20.0248666,75.1694506,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:46pm,,Unavailable but verified,,,,,,,,
Maharashtra,Nagpur,22,380,COVIDFYI,d5a0b1a8-542e-41b5-90f1-1a1fdff6ee83,1460,medicine,9325530422,False,0,0,8,medilineschirag@gmail.com,,CHIRAG MEDILINES,"PLOT NO. 9, WARD NO. 5,JAIL WARD, DHANTOLI,NAGPUR,440012",Not picking up the call,False,,440012,21.1307423,79.0789924,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 8:12pm,,Unresponsive,,,,,,,,
Tamil Nadu,Tiruvarur,32,565,COVIDFYI,6e900a82-6576-4870-8758-07fce7a44570,1307,medicine,7373089090,False,0,0,8,chellasvidankar@gmail.com,,CHELLAS VIDANKAR PHARMA DISTRIBUTOR,"133-A, GROUND FLOOR, AZAD ROADOLD NAGAI  SALAIVIJAYAPURAMTIRUVARUR,TIRUVARUR,610001","Currently stock not available, will be available after 28/04/21",False,,610001,10.7782595,79.6445965,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:47pm,,Unavailable but verified,,,,,,,,
Maharashtra,Dhule,22,370,COVIDFYI,513dde03-4633-4a52-9f4f-a0190ba50a93,1630,medicine,02562-235540,False,0,0,8,sanjaydistributorsdhule@gmail.com,,SANJAY DISTRIBUTORS,"5 TH LANE ,DHULE (RM) (S PATIL)X,DHULE,424001",,False,,424001,20.9073125,74.7892951,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Tamil Nadu,Chennai,32,538,COVIDFYI,55c56361-6f16-4fa1-8ae2-ad8813ab4d06,1388,medicine,044-23624594 ,False,0,0,8,bio_square@yahoo.co.in,,Bio Square Life Sciences,"No. 3, Ground & First FloorVadapalani3rd StreetKumaran Colony,Chennai,600026",Not answering the call,False,8220259911,600026,29.9827491,-90.0874501,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 8:48pm,,Unresponsive,,,,,,,,
Punjab,Ludhiana,29,489,COVIDFYI,fb781de3-1355-46c5-bdd6-83ef6e035d74,1291,medicine,9428480631,False,0,0,8,,,Sai Pharmacy,Satellite,,False,,,30.2586912,-97.7378642,,,,Free Home Delivery,,Bharath Alur,,27/4/2021 6:29pm,,,,,,,,,,
Gujarat,Surat,14,200,COVIDFYI,d25ff731-cc15-44ed-8d6c-59c9fc1049b1,1626,medicine,23554553,False,0,0,8,rawalfm@gmail.com,,SHREEJEE DISTRIBUTOR,"153, SHANKHESHWAR COMPLEXESOPP RAYMONDS SHOWROOMNEAR  KSHETRAPAL TEMPLE,SURAT,395002",,False,,395002,23.5061743,71.7919027,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Raigad,22,388,COVIDFYI,d5e048b3-21ad-454c-a3fd-52ed47e27353,1586,medicine,9870333255,False,0,0,8,pratik@kamaldistributors.com,,KAMAL DISTRIBUTORS Pvt LTD,"Office 1 & 2,on 1st & 2nd floor, PlPanvel Industrial Co Operative  Estate,PANVEL,410206",,False,,410206,36.1620341,-115.1471817,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Gujarat,Vadodara,14,198,COVIDFYI,2987a67f-1e80-483d-a130-90c5aab39654,1439,medicine,0265-2418955,False,0,0,8,yagnamedical@yahoo.com,,Yagna Medical Science,"3rd Floor, Omkar - 1Opp. Police Parade GroundGPO LaneRaopura,Vadodara,390001",No response,False,,390001,22.2976944,73.203784,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,24/4/2021 6:41pm,,Unresponsive,,,,,,,,
Maharashtra,Nagpur,22,380,COVIDFYI,75c02209-2096-4b41-801e-8ff44a13e968,1680,medicine,0712-27704662776,False,0,0,8,veerbhan.metro@gmail.com,,METRO MEDICAL AGENCIES,"S. NO.62,63,64,65, 1 ST FLOORSANDESH DAWA BAZAR,NEAR HAJ  HOUSEGANJIPETH, NAGPUR,NAGPUR,440018",,False,,440018,21.1502557,79.0991803,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Kerala,Ernakulam,1,7,COVIDFYI,98f0d281-a523-4071-8b45-ee0a406913a8,1531,medicine,98470-45354,False,0,0,8,global_agenciescochin@asianetindia.com,,GLOBAL AGENCIES,"35/908 A2, MARIA ARCADE,NORTH JANATHA  ROAD,PALARIVATTOMCOCHIN,COCHIN,682025","Not in stock. Will give only to hospitals, and do not sell individually",False,,682025,10.0021853,76.3070189,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:30pm,,Invalid,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,87767f9f-3f42-4862-a9bc-b438de7a47ba,1967,medicine,9820052776,False,0,0,8,,,Bevacizumab Source,7/83 Aradhana bldg Milan subway rd no 1 near milan hotel santacruz west Mumbai 40054,whatsApp,False,,,19.0890305,72.8416944,,,,Medicine: Bevacizumab,,Bharath Alur,Bevacizumab,27/4/2021 6:28pm,,Pending,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,COVIDFYI,cb3d5ed3-e95f-41b3-96f4-0bd6e0b16b8d,1474,medicine,9845340065,False,0,0,8,bmga_rp@yahoo.com,,M/S Bharath Medical & General Agenc,"NO 1980,1st & 2nd Floor,26th cross, 9th Main Road,Banashankari 2nd stage,Bengaluru  560070,BANGALORE,560070",Not Available   Busy,False,,560070,,,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Unresponsive,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,470fc979-20b7-4cf2-a3f9-4bcf2b2eeed1,1886,medicine,022-27751695,False,0,0,8,,,NIKITA AGENCIES,"PLOT NO. 7/C, GROUND FLOOR,BALAJI KRUPA, SECTOR -4,NAVI  MUMBAI,SANPADA,400705",No stock. Dont know when it will be available again,False,,400705,19.063138,73.0119399,,,,Remdesivir Distributor,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Gujarat,Sabarkantha (Himmatnagar),14,195,COVIDFYI,2f944d76-6737-44f2-8b0f-d021a1dbc53f,1590,medicine,02772-245404/244273,False,0,0,8,jasmine245404@gmail.com,,JASMINE CORPORATION,"JASMINE CORPORATION10,SAMARTH RAMAJI DHARMASHALA1 ST FLOOR,  STATION ROAD,HIMATNAGAR,HIMATNAGAR,383001",,False,,383001,23.5937691,72.9617073,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Uttar Pradesh,Lucknow,35,657,COVIDFYI,792bca1a-83b6-4e74-86c3-146e46a2b8ed,1995,medicine,8601975464,False,0,0,8,,,Supervalue Pharmacy,Lucknow,Could be out of stock but pls try once,False,,,26.8466937,80.946166,,,,,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Punjab,Ludhiana,29,489,COVIDFYI,bba004ca-3ad1-4f59-8286-0aec46752c6e,1320,medicine,9601268124,False,0,0,8,,,Arihant Medicines,Thaltej,Covid medicines not available,False,079-26880281,,23.0504131,72.4990891,,,,Free Home Delivery,,Bharath Alur,,27/4/2021 6:48pm,,Unavailable but verified,,,,,,,,
Tamil Nadu,Chennai,32,538,COVIDFYI,21f19fdf-af2c-40aa-9f52-1bc6165813f2,1426,medicine,24992495,False,0,0,8,venkatesh@medihauxelifesaving.com,,MEDIHAUXE INTERNATIONAL PVT LTD,"NO 40/32,KARPAGAMBAL NAGAR,NEAR NAGESWARA RAO  PARKMYLAPORECHENNAI,CHENNAI,600004",Not answering the call,False,,600004,13.0364354,80.2630547,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 8:54pm,,Unresponsive,,,,,,,,
Uttar Pradesh,Gorakhpur,35,641,COVIDFYI,0a2f5933-f032-4caa-a9d3-9ab46af50770,1347,medicine,7607716688,False,0,0,8,sstraders.gorakhpur@gmail.com,,S S TRADERS,"B 82 GROUND FLOOR,NAGAR NIGAM H NO 0561SIDHARIPUR SURAJ KUND  COLONYGORAKHPURPS KOTWALI,GORAKHPUR,273015",Switched off,False,,273015,26.7918114,83.3041061,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 7:13pm,,Unresponsive,,,,,,,,
Chhattisgarh,Raigarh,10,147,COVIDFYI,79a3b110-3a85-4ca0-93c4-ff295d8d74e0,1384,medicine,07762-232740 ,False,0,0,8,pramodmedicalraigarh@gmail.com,,PRAMOD MEDICAL AGENCY,"G.F, 1st & 2nd Floor, Ward No. 12,Sheet No 42, Plot No. 104 2,Bid para , Masta  gali,ANATHALAYA PARISHAR RAIGARH,496001",No answer.,False,9425250340,496001,,,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,22/4/2021 9:58pm,,Unresponsive,,,,,,,,
Gujarat,Patan,14,192,COVIDFYI,38b7b0aa-4acd-4b9e-8c7b-959c2f6f7edf,1625,medicine,02766-233624,False,0,0,8,bmpharmapatan@gmail.com,,B M PHARMA,"A/65, 1ST. FLOORKILACHAND SHOPPING CENTERPATAN-384 265,PATAN,384265",,False,,384265,23.8500156,72.1210274,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Gujarat,Patan,14,192,COVIDFYI,5959099b-a774-488b-8b85-05cb17af4119,1592,medicine,9925150320,False,0,0,8,gujrat.vinod@gmail.com,,GUJARAT MEDICINES,"F-48 TIRUPATI MARKETNEAR BUS STAND,SIDDHPUR,SIDDPUR,384151",,False,,384151,23.919673,72.3671794,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Mumbai Suburban,22,379,COVIDFYI,bfbaf65d-817c-4386-acd0-6fdd823edf60,1421,medicine,022-25665454,False,0,0,8,ambajidistribution@gmail.com,,AMBAJI DISTRIBUTION CENTRE,"PART A, 221, CRAFTS DE FLUORCSENTGOREGAON MULUND LINK RdOPP. L B S  MARG,BHANDUP WESTMUMBAI - CENTRAL,MUMBAI,400078",,False,,400078,19.1607111,72.9463821,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,22/4/2021 2:37pm,,Unresponsive,,,,,,,,
Maharashtra,Pune,22,387,COVIDFYI,e4385896-c84d-4290-9f32-aacf390b6957,1565,medicine,9763604055,False,0,0,8,info@kundandistributors.com,,KUNDAN DISTRIBUTORS PVT LTD,"SHOP NO 1,2,3 & GR.FLOFFICE NO 1,2,3,4 & 1ST FL (MEZZANINE)1256, Suvidhya  ApartmentNimbalkar Talim ChowkSADASHIV PETH, PUNE,PUNE,411030",,False,,411030,37.798633,-122.422068,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Mumbai Suburban,22,379,COVIDFYI,f2666d39-da36-410a-919b-817c958b0253,1936,medicine,9768275527,False,0,0,8,,,Manvi Lifecare,Kandivali West,,False,,,19.1998211,72.842594,,,,Remdesivir Distributor,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Gujarat,Vadodara,14,198,COVIDFYI,afd0bdd3-edaf-44e7-aa9a-00d407c642b8,1894,medicine,7971389902,False,0,0,8,,,Babla Chemist And Provision Stores,Vadodra,,False,,,22.3071588,73.1812187,,,,,https://twitter.com/iArshiKhan/status/1385844497288859650,Bharath Alur,Tocilizumab,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Aurangabad,22,365,COVIDFYI,f81309eb-96dd-4682-b757-97e1e296b4a4,1896,medicine,9423738922,False,0,0,8,,,"Office of the Joint Commissioner,,2ND FLOOR,FDA BUILDING,GUT NO.19,KANCHANWADI, PAITHAN ROAD,Aurangabad",Aurangabad Zone 2,,False,,,19.8889193,75.3719626,,,,Medicines,,Bharath Alur,,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Thane,22,394,COVIDFYI,50e8556f-6322-47c6-86db-64905146a225,1376,medicine,9028088463,False,0,0,8,subhas105@yahoo.in,,A.N. PHARMA,"G1/G2, KANTI EMPIRE,LAL GODOWN, COLLEGE ROAD,VASAI (W),THANE.LBT NO  67 343 2011,VASAI (W),401202",,False,,401202,19.3729595,72.8220064,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,22/4/2021 1:24pm,,Unresponsive,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,bdcca5c3-76c0-4624-8bed-a1d604cd5733,1927,medicine,9819584067,False,0,0,8,,,SAI KRISHNA LIFESCIENCES,"GALA NO.305/306 MEWAD BLDG PATANWALA INDL ESTATELBS  MARGGHATKOPAR ( WEST )OPP SHREYAS CINRMA,MUMBAI,400086",,False,,400086,19.091929,72.9116487,,,,Remdesivir Distributor,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Pune,22,387,COVIDFYI,d8ca5478-0ecc-4f57-aed2-bbdf339c29e8,1670,medicine,8888850912,False,0,0,8,chandanpharmapune@gmail.com,,CHANDAN PHARMACEUTTICAL (PUNE),"GR. FLOOR SHOP,SR.NO.32/1,PLOT NO.8BEHIND MEHENDALE  GARAGEERANDAVANEKothrudPUNE,PUNE,411004",,False,,411004,18.515729,73.8348683,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Solapur,22,393,COVIDFYI,54c54a6c-f059-4918-b820-4a8d3ad2de1a,1647,medicine,0217-2725576,False,0,0,8,shahbrothers56@gmail.com,,SHAH BROTHERS (CHQ),"SHOP NO.38/39SIDDHESHWAR SHOPPING CENTRESHOLAPUR 413  001(SG),SOLAPUR,413007",,False,,413007,17.6599188,75.9063906,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,fde835ff-458d-4134-bc3d-68f32eb68ce3,1887,medicine,022-22062944,False,0,0,8,,,MILTON LIFE CARE PVT LTD (TRADE),"B/l03, RAMJI HOUSE PREMISES SOCIETYMUMBAIKALBADEYI ROAD1ST  FLOOR.30. JAMBHULWADI,MUMBAI,400002",,False,,400002,18.9445873,72.8286937,,,,Remdesivir Distributor,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,f7a5c9fe-d5c8-47a1-9226-86cf59a32a9f,1962,medicine,02143-220072 73,False,0,0,8,,,TIRUPATI DISTRIBUTORS,"HOUSE NO. -378 (A) & 379 ( I) ,MITHABAI COMPLEX MUMBAI GOA ROADNEAR  RASOI HOTEL,PALASPE TAL PANVEL DIST RAIGAD,PALASPE,410221",,False,,410221,40.157844,-83.0754376,,,,Remdesivir Distributor,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Pune,22,387,COVIDFYI,f32b4564-9c7a-4345-befc-3a4e0e76d7f9,1835,medicine,9867425857,False,0,0,8,,,"791/93, New Guruwar Peth,Lucky Building,Above Lucky Backery,,PUNE-Zone-4",Pune-Zone4,,False,,,18.5451936,73.8876878,,,,Medicines,,Bharath Alur,,27/4/2021 6:28pm,,Pending,,,,,,,,
