state,district,state_id,district_id,data_name,external_id,data_id,category,phone_1,is_duplicate,downvotes,upvotes,created_job,email,price,title,address,comment,deleted,phone_2,pincode,latitude,longitude,created_by,created_on,Assigned_to,description,source_link,verified_by,resource_type,last_verified_on,quantity_available,verification_status,resource_type_1,city,pin_code,hospital_available_icu_beds,hospital_available_normal_beds,hospital_available_oxygen_beds,hospital_available_ventilator_beds,oxygen_supplier_willing_to_join_WhatsAppBot,Details,Other_comments,resource_type_2,Sales_Renta_Charity,Status,last_verified,Row_ID,Selected_By_User,Verification_Image
Madhya Pradesh,Bhopal,21,319,COVIDFYI,6f61a583-2a30-46d5-b8eb-495b450b2375,44,oxygen,9425601131,False,0,0,8,,,Sharad Sethi ,,,False,,,23.210483,77.431832,,,,,https://docs.google.com/spreadsheets/d/18sdw0j4-mDr3T-nlBROl3hIwJQta88h16OVbl-zCpQ4/edit#gid=1882793386,Sangya MIshr,,5/2/2021 17:30:05,,Invalid,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,1634015e-039a-4af9-8fc4-ca920a764861,194,oxygen,9811015559,False,0,0,8,,,Sri Sukhmani society ,,,False,,,28.5751896,77.0687395,,,,Switched Off,,Divyanshu,,4/27/2021 14:31:00,,Pending,,,,,,,,,,,,,,,,,
Chhattisgarh,Raipur,10,148,COVIDFYI,367b0976-bbce-4124-a666-fe2a152e9413,235,oxygen,6267783236,False,0,0,8,,,Raipur baba saheb Gurudwara ,,,False,,,21.2407383,81.6612545,,,,,https://docs.google.com/spreadsheets/d/18sdw0j4-mDr3T-nlBROl3hIwJQta88h16OVbl-zCpQ4/edit#gid=1882793386,Bharath Alur,,4/22/2021 12:43:00,,Call again,,,,,,,,,,,,,,,,,
Chhattisgarh,Raipur,10,148,COVIDFYI,d01e4137-ce92-47bd-89da-0e7b513a1965,231,oxygen,9827860006,False,0,0,8,,,Raipur Tatibandh Gurudwara ,,,False,,,21.2590225,81.5802364,,,,,https://docs.google.com/spreadsheets/d/18sdw0j4-mDr3T-nlBROl3hIwJQta88h16OVbl-zCpQ4/edit#gid=1882793386,Bharath Alur,,4/22/2021 12:42:00,,Pending,,,,,,,,,,,,,,,,,
Punjab,Ludhiana,29,489,COVIDFYI,39fc2dc3-8504-4e16-85df-a9bb656368dd,150,oxygen,9898006737,False,0,0,8,,,Yuva Army - Paras Shah ,,,False,,,30.900965,75.8572758,,,,,https://docs.google.com/spreadsheets/d/18sdw0j4-mDr3T-nlBROl3hIwJQta88h16OVbl-zCpQ4/edit#gid=1882793386,Naman Goyal,,4/22/2021 12:43:00,,Call again,,,,,,,,,,,,,,,,,
Uttar Pradesh,Varanasi,35,682,COVIDFYI,9f77ab6e-a14d-489d-a48f-70a11a59c18c,1095,oxygen,9321110061,False,0,0,8,,,Oxygen Avalible from Wednesda Annapoorna industrial gases,,Wrong Number,False,,,,,,,,,,Ameya Bhelonde,,05/02/2021 16.20 pm,,Invalid,,,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,COVIDFYI,91520372-7ab4-4f1c-9392-da4deb31c5d7,384,oxygen,9892190211,False,0,0,8,,,AMRUT NAGAR GHATKOPAR WEST Ravi Oxygen,,,False,,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Jharkhand,Ranchi,18,274,COVIDFYI,50884845-2cd5-44d6-ade1-b6626c18fe01,241,oxygen,9006749157,False,0,0,8,,,SUNIL SINGH ---,,,False,,,23.3253176,85.2933327,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,COVIDFYI,e8f13c8e-1928-46c0-81de-67d9eb60ccbe,111,oxygen,9621942015,False,0,0,8,,,Star Gas Star Gas,,,False,9935580628,,26.8267081,80.9466561,,,,,,sangya Mishr,,5/4/2021 17:23:03,,Invalid,,,,,,,,,,,,,,,,,
Uttar Pradesh,Allahabad,35,610,COVIDFYI,db6d0b86-8eca-41d5-8680-039f74b84687,36,oxygen,8299707961,False,0,0,8,,,Near PVR ,,,False,,,25.4547051,81.8344551,,,,,https://docs.google.com/spreadsheets/d/18sdw0j4-mDr3T-nlBROl3hIwJQta88h16OVbl-zCpQ4/edit#gid=1882793386,Natasha Vakil,,4/22/2021 19:35:00,,Call again,,,,,,,,,,,,,,,,,
Karnataka,Dakshina Kannada,19,289,COVIDFYI,2535d361-081b-48d1-89bf-fe244059eedf,744,oxygen,9819256194,False,0,0,8,,,HARESH BHAI Lakshmi CryogenicsPvt. Ltd.,,,False,,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,COVIDFYI,6ad12b23-851d-4453-a6b0-ffe5e852b539,409,oxygen,9927010286,False,0,0,8,,,Kansal Industrial Gases Deepak,,,False,,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Kerala,Thrissur,1,8,COVIDFYI,e91064b0-6198-46cc-9acb-662b2c2bcdf0,1061,oxygen,9818111127,False,0,0,8,,,Seth Air Products Trichur Air Product,,,False,,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,f7beee58-ad68-4549-a38f-7df17e891dc4,471,oxygen,7275478391,False,0,0,8,,,Deepak gas plant Shariq Husain,,,False,,,,,,,,,,Shaurya Goel/Umang Mathur,,4/30/2021 20:19:00,,Invalid,,,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,COVIDFYI,37db274e-8331-4ffa-816b-63cd903a3e07,327,oxygen,9869766304,False,0,0,8,,,Dr. Vinod Kothari Sewa from Sahayhastha,,,False,,,,,,,,,,Pavan Melukote / Rashi Savla,Cylinder,4/30/2021 18:45:00,"Limited stock, only for severe patients.",Available and verified,,,,,,,,,,,,,,,,,
Madhya Pradesh,Indore,21,332,COVIDFYI,a5106b50-070e-45c7-9f24-2c2ab843ca76,614,oxygen,9727722431,False,0,0,8,,,R R Patel Industrial Gases Pvt. Ltd. Nameless,,,False,,,,,,,,,,Sandesh (Kee),,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Gujarat,Surat,14,200,COVIDFYI,54b8663f-3e5d-46f8-8988-11b521614499,1054,oxygen,9412750575,False,0,0,8,,,Shambavi Gases Oxygen,,,False,,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,COVIDFYI,b4efe1a9-7f81-438d-a0d9-fc5415186a2d,143,oxygen,9919977999,False,0,0,8,,,oxygen on rent ,,,False,,,26.8482989,80.9476219,,,,,,Natasha Vakil,,4/25/2021 19:42:00,,Call again,,,,,,,,,,,,,,,,,
Uttar Pradesh,Kanpur Nagar,35,651,COVIDFYI,b8e957f5-31ec-49ae-b30e-cb8a80ac0a6b,672,oxygen,9815221969,False,0,0,8,,,Orbit Gases Oxygen,,,False,,,,,,,,,,Soumya pochiraju,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Madhya Pradesh,Bhopal,21,319,COVIDFYI,cbce15c1-bc07-4a75-ae25-562636c68981,51,oxygen,9752537079,False,0,0,8,,,Mr Ajay Gupta ,,,False,,,23.2341334,77.4375284,,,,,,Sangya MIshr,,5/2/2021 17:39:33,,Call again,,,,,,,,,,,,,,,,,
Madhya Pradesh,Bhopal,21,319,COVIDFYI,71439b32-e0c3-42fa-a9aa-c6e15e8205cd,53,oxygen,7987747886,False,0,0,8,,,oxygen concentrator ,,,False,,,23.1949968,77.4483079,,,,,,Sangya MIshr,,5/2/2021 17:40:35,,Invalid,,,,,,,,,,,,,,,,,
Uttar Pradesh,Allahabad,35,610,COVIDFYI,11fc7e23-df57-4a68-848b-8d6dbd8a9ca0,37,oxygen,9918105608,False,0,0,8,,,Oxygen Plant Gauhniya ,,,False,,,25.437257,81.8468489,,,,,https://docs.google.com/spreadsheets/d/18sdw0j4-mDr3T-nlBROl3hIwJQta88h16OVbl-zCpQ4/edit#gid=1882793386,Natasha Vakil,,4/22/2021 19:28:00,,Call again,,,,,,,,,,,,,,,,,
Rajasthan,Bikaner,30,507,COVIDFYI,a3b6c883-a2d6-4963-9a0a-c48714607e0d,54,oxygen,8829000450,False,0,0,8,,,Ambesh Ratnu ,,,False,,,28.042922,73.3011356,,,,,https://t.co/vmAi4XGEsW,Sangya MIshr,,5/2/2021 17:43:41,,Unavailable but verified,,,,,,,,,,,,,,,,,
West Bengal,Kolkata,37,707,COVIDFYI,65d6077b-d986-43b2-afeb-7c9f84709939,101,oxygen,7947408440,False,0,0,8,,,Gautam Unitech,,,False,,,22.5735587,88.4804337,,,,,https://www.justdial.com/Kolkata/Unitech-Near-Entally-Police-Station-Entally/033PXX33-XX33-130629231501-C9G2_BZDET?xid=S29sa2F0YSBPeHlnZW4gQ3lsaW5kZXIgRGVhbGVycw==,Sangya Mishr,Concentrator,5/4/2021 17:12:54,,Available and verified,,,,,,,,,,,,,,,,,
Telangana,Hyderabad,33,571,COVIDFYI,2671a8f0-9bec-47df-a145-185bce75833c,590,oxygen,9842134090,False,0,0,8,,,Arasan Air Products Sohail Oxygen,,,False,,,,,,,,,,Vinti Agarwal,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Uttar Pradesh,Sant Kabir Nagar,35,673,COVIDFYI,86e8b51f-2cb0-41fc-92c4-045edb98d802,1020,oxygen,9086557202,False,0,0,8,,,RSS Gases Mayur industrial gases Pvt. Ltd.,,,False,,,,,,,,,,Ameya Bhelonde,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai Suburban,22,379,COVIDFYI,4522ac3a-ad3b-48a4-9dc3-7aec81a916d0,348,oxygen,9820047612,False,0,0,8,,,"Nilesh Bhai / Amrut Bhai, Veer Foundation Swasti Healthcare",,,False,9821050000,,,,,,,,,,,4/30/2021 19:56:00,,Available and verified,,,,,,,,,,,,,,,,,
Uttar Pradesh,Varanasi,35,682,COVIDFYI,d50ea1e6-89bf-41c3-b14e-1ec449031e3b,251,oxygen,9235783717,False,0,0,8,,,Meditake ,,No answer,False,,,25.356136,82.997988,,,,,https://docs.google.com/spreadsheets/d/18sdw0j4-mDr3T-nlBROl3hIwJQta88h16OVbl-zCpQ4/edit#gid=0,Shilpi Jain,,5/1/2021 20:31:00,,Pending,,,,,,,,,,,,,,,,,
Gujarat,Gandhinagar,14,180,COVIDFYI,98a7d87b-0b23-4ce3-bc0b-3221be2f1e32,549,oxygen,7257804224,False,0,0,8,,,Ajay Tiwari Satish,,,False,,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Himachal Pradesh,Sirmaur (Sirmour),16,232,COVIDFYI,96f9de24-0bf2-42c4-ab37-bab573cd5a47,653,oxygen,9415002811,False,0,0,8,,,Sharang Plastengg Pvt. Ltd. bala sundari gases pvt ltd,,,False,,,,,,,,,,Bharath Alur,,5/1/2021 15:46:48,,Pending,,,,,,,,,,,,,,,,,
Tamil Nadu,Chennai,32,538,COVIDFYI,6be74787-50d5-40d1-bd16-f34ea59288e3,433,oxygen,9867031020,False,0,0,8,,0,BHARAT BHAI Michael (Area Manager at Philips),,,False,,,,,,,,,,Madhumitha G/Nethra,,4/30/20212:08 PM,0,Call again,,,,,,,,,,,,,,,,,
Bihar,Patna,8,112,COVIDFYI,a9b863d3-9e9d-49f0-9740-0346ef163058,214,oxygen,9334206111,False,0,0,8,,,Oxygen Bank ,,,False,,,,,,,,,https://docs.google.com/spreadsheets/d/18sdw0j4-mDr3T-nlBROl3hIwJQta88h16OVbl-zCpQ4/edit#gid=1882793386,Bharath Alur,,4/22/2021 12:39:00,,Call again,,,,,,,,,,,,,,,,,
Jharkhand,Latehar,18,269,COVIDFYI,f2d6fe11-a1ec-4eb7-8ce0-130f02b4bc34,108,oxygen,8888888888,False,0,0,8,,,TEST DATA COMPANY,,,False,8989898989,,23.7463215,84.5091102,,,,,SOURCE LINK,Sangya Mishr,,5/4/2021 17:20:44,,Invalid,,,,,,,,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,COVIDFYI,8a1b7292-347c-40fb-86b0-6546c5214077,136,oxygen,9559694440,False,0,0,8,,,Channi Lal Chauraha ,,,False,,,26.8774052,80.9524568,,,,,,Natasha Vakil,,4/25/2021 15:43:00,,Call again,,,,,,,,,,,,,,,,,
Maharashtra,Pune,22,387,COVIDFYI,876fc8a1-d819-48dc-a4f1-c2b991d7a40c,989,oxygen,9890008112,False,0,0,8,,,SK Gases Patil Hospital,,,False,,,,,,,,,,Prerna Pradeep,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Maharashtra,Thane,22,394,COVIDFYI,b4b0d7b8-8097-44ac-97d9-506fd7f0fffa,908,oxygen,9310597339,False,0,0,8,,,Progressive Air Products Satram Gas Pvt. Ltd.,,,False,,,,,,,,,,Prerna Pradeep,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Uttar Pradesh,Kanpur Nagar,35,651,COVIDFYI,ec49edac-442e-40cc-af6b-88b6ce8999f8,676,oxygen,9419187356,False,0,0,8,,,Raj Gas Ratan lal nagar,,,False,,,,,,,,,,Soumya pochiraju,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,2fb1b22f-c15d-4381-8ebf-c993bc6b37a8,831,oxygen,8850920046,False,0,0,8,,,Bhavesh Bhai ,,,False,,,,,,,,,,Mahesh Chandak,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Bihar,Patna,8,112,COVIDFYI,1b298111-828c-41c8-bbd5-26ed8a883253,975,oxygen,9944948580,False,0,0,8,,,"Lindie India Ltd, Contact person Macmiller Pawan Engineering",,,False,,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Haryana,Faridabad,15,204,COVIDFYI,98060ff0-604d-4a13-82c4-4fa7bc21ce6a,67,oxygen,9818059334,False,0,0,8,,,Simarjeet Oxygen Cylinder Faridabad Simarjeet Oxygen Cylinder,,,False,,,28.3935523,77.3141626,,,,,,Sangya MIshr,,5/2/2021 17:58:41,,Call again,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,bf71835d-9dc2-4322-bd8a-409f2da9c94c,196,oxygen,9319094933,False,0,0,8,,,Sewa Bharti ,,,False,,,28.6302866,77.2049578,,,,Switched Off,https://docs.google.com/spreadsheets/d/18sdw0j4-mDr3T-nlBROl3hIwJQta88h16OVbl-zCpQ4/edit#gid=1882793386,Divyanshu,,4/27/2021 14:32:00,,Pending,,,,,,,,,,,,,,,,,
Karnataka,Koppal,19,298,COVIDFYI,75783689-33c1-43c4-9c91-44c190bb7a14,704,oxygen,9370025610,False,0,0,8,,,Balaji Air Product Belgaum Oxygen Pvt. Ltd.,,,False,,,,,,,,,,Bharath Alur,,5/1/2021 15:47:51,,Pending,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,21e6c821-74ac-4410-a2c6-b679d6073e8d,490,oxygen,8275103509,False,0,0,8,,,Govinda GasesPvt. Ltd. Ganpati Gases,,,False,7507700000,,,,,,,,,Divyanshu / Manswee,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Haryana,Faridabad,15,204,COVIDFYI,8bd8f636-2238-450c-97cc-6ddfdd88f081,543,oxygen,9895170349,False,0,0,8,,,Narayana Gas Oxygen,,,False,,,,,,,,,,Kashish Bulani,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,67893dc4-a89a-43ce-ad38-62b056b420e2,510,oxygen,9947280695483,False,0,0,8,,,Sreekala Oxygen Company ,,,False,,,,,,,,,,Divyanshu / Ilma,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Rajasthan,Jaipur,30,515,COVIDFYI,94caf701-edfe-4cf0-9e5a-6b7c9d4d3766,89,oxygen,1412205176,False,0,0,8,,,Anita Thakur Govt distribution unit,,,False,1412205175,,26.9124336,75.7872709,,,,,https://external.sprinklr.com/insights/explorer/dashboard/601b9e214c7a6b689d76f493/tab/17?id=DASHBOARD_601b9e214c7a6b689d76f493,Keerthana,,4/27/2021 14:30:00,,Invalid,,,,,,,,,,,,,,,,,
Uttar Pradesh,Muzaffarnagar,35,666,COVIDFYI,e678fbde-8bdd-4256-946c-42ed42132c2e,170,oxygen,1312442373,False,0,0,8,,,Rama Agencies ,,,False,,,29.4751658,77.6973866,,,,,,Shilpi Jain,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,COVIDFYI,e9b0ad06-fbdf-4a6b-ad0b-eacd7aa571a6,723,oxygen,9540876799,False,0,0,8,,, Sharang Plastengg Pvt. Ltd.,,,False,,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Rajasthan,Udaipur,30,532,COVIDFYI,bd4af27b-46a2-4eb7-b9b6-8850e8d6099f,1069,oxygen,9829043416,False,0,0,8,,,S.D. Sethi Earnest Gases Pvt. ltd. (Udaipur),,,False,,,,,,,,,,Keerthana,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,17b1adbf-e572-4f7e-8eae-17505ae8a2bf,172,oxygen,9211139100,False,0,0,8,,,Indraprastha ekta mitra NGO ,,,False,9999963408,,28.6139391,77.2090212,,,,Switched Off,,Umang Mathur,,4/27/2021 14:20:00,,Call again,,,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,COVIDFYI,31f51878-6b04-4974-98c0-a11e6d75e374,402,oxygen,9820217376,False,0,0,8,,, Universal Air ProductsContact Person: Raja Shehal,,,False,,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,3f5e8c1d-dcc0-4776-a29b-b3e9e80da08b,804,oxygen,9940082412,False,0,0,8,,,National Oxygen Ltd. Oxygen,,,False,,,,,,,,,,Purvisha,,5/1/2021 15:48:26,,Call again,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,db6b7eec-17a1-4607-919f-002c20695015,825,oxygen,8639790969,False,0,0,8,,,"Asian Surgicals Mukesh Bhai / Arvind Bhai, Veer Foundation",,,False,,,,,,,,,,Mahesh Chandak,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,33087b41-a382-425b-88b3-db21b7854a9c,200,oxygen,9810888857,False,0,0,8,,,Mohammed nauman pahar wale ,,,False,,,28.6139391,77.2090212,,,,BUSY,,Divyanshu,,4/27/2021 14:33:00,,Pending,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,a9df0001-6571-41c4-8ba1-3254f0bdfc51,193,oxygen,9899567999,False,0,0,8,,,Saanjh ,,,False,,,28.6499321,77.1364333,,,,Switched Off,,Divyanshu,,4/27/2021 14:31:00,,Pending,,,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,COVIDFYI,7e998806-2b74-42de-87c7-fae94652c9d7,350,oxygen,9442614587,False,0,0,8,,,Kovai Air product Pioneer Lifecare Systems,,,False,,,,,,,,,,Pavan Melukote,,4/30/2021 18:55:00,,Call again,,,,,,,,,,,,,,,,,
Uttar Pradesh,Firozabad,35,636,COVIDFYI,d920281a-ab42-4a71-8f98-83cd905bb03c,546,oxygen,8851742417,False,0,0,8,,, Bajrang Gases,,,False,,,,,,,,,,Shilpi Jain,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Andhra Pradesh,Chittoor,5,21,COVIDFYI,40807be1-53d3-4ae2-8289-53f48b151e27,1063,oxygen,8097462237,False,0,0,8,,,Azam Kazi Sri Krishna Godavari,,,False,,,,,,,,,,Vinti Agarwal,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Arunachal Pradesh,Papum Pare,6,36,Verification App from Ruchika,0565124f-5e2e-48cb-a88b-9d997a76929e,936,oxygen,9987877866,False,0,0,4,,,Oxygen Himalayan Air Products,,Pending,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,1ZdYuoBpQL6qsLyHEvqiGw,,2021-05-10T18:23:32.510Z,,invalid,,,,,,,,,,,,,,,jJpIAf0gTPeMDELGX0E4dw,,https://drive.google.com/file/d/1K1IhEU_VrUM1nnrlXgVWixqIqMQobD9k/view?usp=sharing
Delhi (NCT),New Delhi,12,158,COVIDFYI,d4e32093-9a75-45bb-ae25-d3bb618eb930,184,oxygen,8860160001,False,0,0,8,,,Saanjh ,,,False,,,28.6499321,77.1364333,,,,Switched Off,,Umang Mathur,,4/27/2021 14:23:00,,Call again,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,5626b4c7-665e-4bbb-bc24-e6963f653dd6,842,oxygen,8123214140,False,0,0,8,,,Jamiat Ulama (Jayanagar) Shree Chandraprabha Jain Sangh,,,False,,,,,,,,,,Pritika ,,2021-05-01 16:00:37,,Call again,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,cfa067a0-85c8-40ec-837c-71c8b1fc676d,191,oxygen,9311188123,False,0,0,8,,,Khan ji ,,,False,,,28.6006271,77.2273398,,,,BUSY,,Divyanshu,,4/22/2021 12:55:00,,Call again,,,,,,,,,,,,,,,,,
Rajasthan,Jaipur,30,515,COVIDFYI,faa86710-bb98-4e83-8ad8-665785144967,629,oxygen,7977239969,False,0,0,8,,,SAMRAT ASHOK WALKESHWAR Kalinga Gases,,,False,9820800000,,,,,,,,,Jaanavi (Kee),,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Bihar,Patna,8,112,COVIDFYI,751df661-25d7-4995-8497-3c19e46bf6b5,959,oxygen,9881611145,False,0,0,8,,,"JUGAL BHAI, BHAVI BHAI Patliputra Industrial Gases Pvt. Ltd.",,,False,9920450000,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Bihar,Patna,8,112,COVIDFYI,59dccbe0-91b8-414a-a7ee-bd6aff842ce1,963,oxygen,9811118567,False,0,0,8,,,Durga Agencies Singh Sales Corporation,,,False,,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Karnataka,Dakshina Kannada,19,289,COVIDFYI,0dcbd714-f25b-433b-ac06-8678ac98aaa1,742,oxygen,9978800021,False,0,0,8,,,Sethi Industrial Gases Pvt. Ltd. Karnad Gases,,,False,,,,,,,,,,Bharath Alur,,5/1/2021 15:48:13,,Pending,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,594e64c7-7b83-40e1-96ca-187a955f2747,185,oxygen,7947216274,False,0,0,8,,,Singhal gas agency ,,,False,,,28.3389745,77.3163916,,,,NO. DOES NOT EXIST,,Umang Mathur,,4/27/2021 14:28:00,,Unavailable but verified,,,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,COVIDFYI,fecfa028-2a46-4229-82df-9c3e81ec2d3a,349,oxygen,9837027578,False,0,0,8,,,Rama industries Oxygen / Remedesivir,,,False,,,,,,,,,,Pavan Melukote,,4/30/2021 18:55:00,,Call again,,,,,,,,,,,,,,,,,
Gujarat,Surat,14,200,COVIDFYI,24437c83-631b-4494-9394-3389024b3ebc,247,oxygen,9824058898,False,0,0,8,,,Sachin Associations ,,,False,,,21.0843859,72.8552747,,,,,https://docs.google.com/spreadsheets/d/18sdw0j4-mDr3T-nlBROl3hIwJQta88h16OVbl-zCpQ4/edit#gid=1882793386,Bharath Alur,,4/27/2021 14:28:00,,Available and verified,,,,,,,,,,,,,,,,,
Bihar,Patna,8,112,COVIDFYI,ce589383-e229-4f45-b4cd-dc3d60362fb5,217,oxygen,7257804224,False,0,0,8,,,Ajay Tiwari ,,,False,,,25.6168385,85.11273,,,,,https://docs.google.com/spreadsheets/d/18sdw0j4-mDr3T-nlBROl3hIwJQta88h16OVbl-zCpQ4/edit#gid=1882793386,Bharath Alur,,4/22/2021 12:39:00,,Call again,,,,,,,,,,,,,,,,,
Bihar,Patna,8,112,COVIDFYI,b09a1403-af6c-4a3f-b999-77bd12a6f073,215,oxygen,7679758811,False,0,0,8,,,Dr. Saki ,,,False,,,25.5764147,85.0641685,,,,,https://docs.google.com/spreadsheets/d/18sdw0j4-mDr3T-nlBROl3hIwJQta88h16OVbl-zCpQ4/edit#gid=1882793386,Bharath Alur,,4/22/2021 12:39:00,,Call again,,,,,,,,,,,,,,,,,
Madhya Pradesh,Bhopal,21,319,COVIDFYI,03b432e0-962f-4e11-863e-cdb430d55452,52,oxygen,764884300,False,0,0,8,,,Sukhmani Foundation ,,,False,,,23.2759408,77.4148516,,,,,,Sangya MIshr,,5/2/2021 17:39:40,,Invalid,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,1161f41a-ef51-44f2-8950-3ba667125791,180,oxygen,9818228630,False,0,0,8,,,Avinash Dubey ,,,False,,,28.627501,77.242496,,,,Switched Off,,Umang Mathur,,4/27/2021 14:20:00,,Call again,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,daeffc7d-7287-476f-9fec-6bbc1cb17aff,776,oxygen,9409102457,False,0,0,8,,,Ankur Gases Changesh Multani,,,False,,,,,,,,,,Varun,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Madhya Pradesh,Indore,21,332,COVIDFYI,ca8bbeeb-a373-4ca6-8e7d-32c9e8d03a09,615,oxygen,9812009352,False,0,0,8,,,Gupta Oxygen Oxygen Refill,,,False,,,,,,,,,,Sandesh (Kee),,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,491b195c-d23d-4ea2-9c65-1fb94b976b5f,885,oxygen,9842391651,False,0,0,8,,,"Ragavender Gas Agencies Shree Achalgach Jain Sangh, Vasai Road west",,,False,,,,,,,,No stock availlabe                                      contanct reeji gears 9894045733 stock is available there ,,Prerna Pradeep   Mutharasi ,,5/1/2021,,Unavailable but verified,,,,,,,,,,,,,,,,,
Madhya Pradesh,Indore,21,332,COVIDFYI,c4bd0cdf-5550-48bd-bfae-6a5fb698960f,612,oxygen,9820291088,False,0,0,8,,,"SANJAY BHAI, PRITESH BHAI Gagandeep",,,False,9773610000,,,,,,,,,Karthik (Kee),,5/1/2021 16:20:00,,Call again,,,,,,,,,,,,,,,,,
Madhya Pradesh,Indore,21,332,COVIDFYI,f26dcf04-74c4-422d-8d3b-de20b504f38a,87,oxygen,8815108954,False,0,0,8,,,Jito Oxygen Bank ,,,False,,,22.713675,75.875265,,,,,https://docs.google.com/spreadsheets/d/18sdw0j4-mDr3T-nlBROl3hIwJQta88h16OVbl-zCpQ4/edit#gid=1882793386,Sangya Mishr,,5/4/2021 16:39:20,,Invalid,,,,,,,,,,,,,,,,,
