state,district,state_id,district_id,data_name,external_id,data_id,category,phone_1,is_duplicate,downvotes,upvotes,created_job,email,price,title,address,comment,deleted,phone_2,pincode,latitude,longitude,created_by,created_on,Assigned_to,description,source_link,verified_by,resource_type,last_verified_on,quantity_available,verification_status,last verified,resource type,city,pin_code,hospital_available_icu_beds,hospital_available_normal_beds,hospital_available_oxygen_beds,hospital_available_ventilator_beds,🔒 Row ID,Selected By User,Verification Image,oxygen supplier willing to join WhatsAppBot
Punjab,Ludhiana,29,489,COVIDFYI,a49442af-3755-4b0d-9c30-dc55ed7effa3,3548,hospital,7573949408,False,0,0,8,,,Sms Hospital,,,False,,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/27/2021 14:35:00,,Pending,,,,,,,,,,,,
Uttar Pradesh,Barabanki,35,621,COVIDFYI,70f6f642-73eb-42d9-a9b4-3bb2f2c1ca0e,3999,hospital,8935002601,False,0,0,8,,,Mayo Institute Of Medical Science,,,False,8935002601,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/23/2021 13:41:00,,Available and verified,,,,,,,,,,,,
Karnataka,Shivamogga (Shimoga),19,303,COVIDFYI,cd952129-99c4-41fd-842a-784728efb553,3752,hospital,8182269523,False,0,0,8,,,Mc Gann Teaching District Hospital,,,False,,,,,,,,,https://karunadu.karnataka.gov.in/hfw/kannada/Pages/covid-19.aspx,,,4/23/2021 19:26:00,,Unresponsive,,,,,,,,,,,,
West Bengal,Kolkata,37,707,COVIDFYI,0c2571e9-3fcc-495d-8cc6-77926426c209,4148,hospital,3324424242,False,0,0,8,,,Genesis  Hospital,,,False,,,,,,,,,https://www.wbhealth.gov.in/uploaded_files/corona/Covid-19_Pvt_Hospitals_Kol_Isolation_22_March_20.pdf,,,4/23/2021 17:58:00,,Unresponsive,,,,,,,,,,,,
Madhya Pradesh,Indore,21,332,COVIDFYI,0ad92876-4795-42be-bfb8-bacb69815b7c,3807,hospital,9826049666,False,0,0,8,,,Mayur Hospital And Research Centre,,,False,,,,,,,,,indorelist.pdf,,,4/27/2021 14:40:00,,Unavailable but verified,,,,,,,,,,,,
Uttar Pradesh,Agra,35,608,COVIDFYI,53a905d1-b120-42fd-aaad-00ed4b71bf35,3983,hospital,9319122030,False,0,0,8,,,Peoples Heritage Hospital Pvt Ltd,,,False,9319122030,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/27/2021 14:35:00,,Pending,,,,,,,,,,,,
Gujarat,Rajkot,14,194,COVIDFYI,7d0c1f3d-57f9-445f-83ee-084fb23b7333,3649,hospital,9712811391,False,0,0,8,vidithospital@gmail.com,,Vidit Hospital,,,False,2812468489,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/24/2021 15:32:00,,Unresponsive,,,,,,,,,,,,
Uttar Pradesh,Unnao,35,681,COVIDFYI,01c97d05-5338-465d-b9aa-faeeb5c95f98,4104,hospital,9889003206,False,0,0,8,,,Saraswathi Hospital And Research Centre,,,False,9889003206,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/24/2021 13:53:00,,Unresponsive,,,,,,,,,,,,
Rajasthan,Jaipur,30,515,COVIDFYI,6dbeab17-a3fc-4fe3-bf02-877e1fb3227e,3944,hospital,1412223735,False,0,0,8,,,Railway Hospital Jaipur ,,,False,,,,,,,,,https://twitter.com/tejal_thanki/status/1386293048280117252,,,4/25/2021 18:27:00,,Available and verified,,,,,,,,,,,,
Uttar Pradesh,Gorakhpur,35,641,COVIDFYI,c4911a9c-7592-47b4-8198-4f96be04072c,4026,hospital,7311100131,False,0,0,8,,,Sri Gorachcha Nath Chikitsalya Niram Avam Vyawasthapika Samiti,,,False,7800455052,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/22/2021 17:28:00,,Available and verified,,,,,,,,,,,,
Haryana,Gurgaon,15,206,COVIDFYI,5c0c5377-0abe-43a0-8de4-a6cf21f4965d,3712,hospital,7042292198,False,0,0,8,,,SGT Medical College & Research Institute,,,False,,,,,,,,,https://haraadesh.nic.in/WriteReadData/Health%20and%20Family%20Welfare/COVID%2019/3047.pdf,,,4/27/2021 14:35:00,,Pending,,,,,,,,,,,,
Gujarat,Surat,14,200,COVIDFYI,4a235488-a307-42c3-b720-6bc5ac240a4c,3667,hospital,9825106019,False,0,0,8,ayushicu@gmail.com,,Ayush Hospital,,,False,2612492821,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/23/2021 16:55:00,,Unresponsive,,,,,,,,,,,,
Madhya Pradesh,Indore,21,332,COVIDFYI,26f0d965-28f1-4e3f-8590-aa895db8019a,3806,hospital,7879154987,False,0,0,8,,,MTH Hospital,,,False,7312920657,,,,,,,,indorelist.pdf,,,4/27/2021 14:40:00,,Unavailable but verified,,,,,,,,,,,,
Gujarat,Surat,14,200,COVIDFYI,be5e017b-6971-4c7a-bd2a-5e70af75a19f,3657,hospital,9979967688,False,0,0,8,infoppsavanihospital@gmail.com,,P.P.Savani Hospital,,,False,2612577100,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/23/2021 16:54:00,,Available and verified,,,,,,,,,,,,
Meghalaya,East Garo Hills,24,414,COVIDFYI,f4442d05-6950-4438-a422-f1552b19bf2f,3877,hospital,9863103188,False,0,0,8,,,Ganesh Das Hospital Shillong,,,False,,,,,,,,,http://meghalaya.gov.in/megcms/sites/default/files/announcement/HOSPITAL_IN_MEGHALAYA.pdf,,,4/22/2021 18:24:00,,Unresponsive,,,,,,,,,,,,
Kerala,Alappuzha,1,4,COVIDFYI,9f8ef318-fcfa-4639-9e42-ae91e5914b49,3755,hospital,9846671588,False,0,0,8,,,Medical College Hospital,,,False,,,,,,,,,http://dhs.kerala.gov.in/wp-content/uploads/2020/03/83744569_2653648304863977_9161871785963028480_o-1.jpg,,,4/22/2021 13:59:00,,Unresponsive,,,,,,,,,,,,
Uttar Pradesh,Gonda,35,640,COVIDFYI,42446759-6690-4f5f-ad3d-79446e5405f8,4024,hospital,9415120583,False,0,0,8,,,Satish Chandra Pandey Memorial Hospital Pvt Ltd,,,False,9415120583,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/23/2021 18:11:00,,Unresponsive,,,,,,,,,,,,
Maharashtra,Latur,22,377,COVIDFYI,68620aee-b845-426e-981d-3e9ce32eeb70,3816,hospital,8275178348,False,0,0,8,,,"Rural Hospital, Nilanga",,,False,,,,,,,,,https://mahainfocorona.in/mr/suvidha?field_sarwajanik_suvidha_type_value=1&term_node_tid_depth=6,,,4/27/2021 14:40:00,,Unavailable but verified,,,,,,,,,,,,
Gujarat,Navsari,14,190,Verification App from Ruchika,a1d13026-05ae-46c3-986e-0ec210f6b42d,1415,hospital,9825196176,False,0,0,4,navsarilions@gmail.com,,Lions Hospital,,Unresponsive,False,2637250390,,,,,"April 19, 2021 1:18pm",,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Diya Dashiwal,,4/23/2021 5:05pm,,pending (not verified),,,,,,,,,CZnj3iulQw6JQamfDGQg1g,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Gujarat,Tapi (Vyara),14,197,Verification App from Ruchika,b27a9b02-9328-4ed2-b9a2-fedf7c9aa83b,1487,hospital,9825120064,False,0,0,4,drnitashah41@gmiail.com,,Nil Hospital Vyara,,Unresponsive,False,,,,,,"April 19, 2021 1:18pm",,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Varun Kumar,,4/24/2021 1:53pm,,pending (not verified),,,,,,,,,9MBe-DsKTWWP0T5bu4dqhA,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Gujarat,Surat,14,200,COVIDFYI,ed990112-68e9-4f03-9458-38a4c4eb6f82,3653,hospital,9586308319,False,0,0,8,icu.surat@sunshineglobalhospitals.com,,Sunshine Global Hospital,,,False,2614111000,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/23/2021 16:04:00,,Unresponsive,,,,,,,,,,,,
Gujarat,Amreli,14,169,Verification App from Ruchika,1edc205a-dc80-4a6d-bd04-1e907994b9c9,1354,hospital,9978966629,False,0,0,4,,,Radhika Hospital,,Available and verified,False,2792223316,,,,,"April 19, 2021 1:18pm",,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Varun Kumar,,4/22/2021 2:21pm,,pending (not verified),,,,,,,,,CbZv1UwNStaUNPtpJ3vFKg,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Uttar Pradesh,Lucknow,35,657,COVIDFYI,3d719488-e424-46ef-86f8-d3160f931f5f,4115,hospital,9648845777,False,0,0,8,,,Sunrise Hospital ,,,False,,,,,,,,,,,,4/27/2021 14:35:00,,Pending,,,,,,,,,,,,
Uttar Pradesh,Agra,35,608,COVIDFYI,56b2ef14-3474-4d46-a840-37d9201db999,3984,hospital,8954893910,False,0,0,8,,,Pushpanjali Hospital And Research Centre Pvt Ltd,,,False,9837068263,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/27/2021 14:35:00,,Pending,,,,,,,,,,,,
Gujarat,Surat,14,200,COVIDFYI,3cc31241-5ee8-4fa8-aafb-ebb8bf573520,3660,hospital,9510695854,False,0,0,8,gbvaghanihospital@gmail.com,,G.B.Vaghani Multi Spe Hosp,,,False,2612571011,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/23/2021 19:58:00,,Available and verified,,,,,,,,,,,,
Gujarat,Bhavnagar,14,174,COVIDFYI,a8f9668e-0c17-4685-9636-09f18a5de96e,3591,hospital,8306844217,False,0,0,8,patel_bharat1717@yahoo.com,,Samarpan Hospital,,,False,9825108108,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/22/2021 15:46:00,,Available and verified,,,,,,,,,,,,
Gujarat,Bharuch,14,173,Verification App from Ruchika,b9e78aea-82b1-481c-8ec6-3edc1c773b5d,1368,hospital,9924102797,False,0,0,4,drmilapkshah2@gmail.com,,R.K.Hospital,,Available and verified,False,2642221222,,,,,"April 19, 2021 1:18pm",,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Varun Kumar,,4/22/2021 3:42pm,,pending (not verified),,,,,,,,,R8OiuvGrS-SkMSetSj2Rrw,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Uttar Pradesh,Lucknow,35,657,COVIDFYI,c227317b-93a4-4acb-a3a3-c43df5f8f3d4,4059,hospital,7379887866,False,0,0,8,,,Eras Luchnow Medical College And Hospital Sarfarzganj Hardoi Road Lucknow,,,False,9335906748,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/23/2021 20:54:00,,Unresponsive,,,,,,,,,,,,
Uttar Pradesh,Etah,35,631,COVIDFYI,22b8f49c-9dbb-4aa2-8c9a-d47ae201e640,4012,hospital,9837602917,False,0,0,8,,,Sri Roop Kishore Gautam Manav Seva Sansthan,,,False,9837602917,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/23/2021 18:46:00,,Available and verified,,,,,,,,,,,,
Gujarat,Surat,14,200,COVIDFYI,6d6b32ab-4cb6-4025-8aa5-9f2942f8b318,3654,hospital,9429149761,False,0,0,8,,,Baps Hospital,,,False,,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/27/2021 14:38:00,,Unavailable but verified,,,,,,,,,,,,
Uttar Pradesh,Sitapur,35,678,COVIDFYI,aca3924d-cd96-4ef0-8c45-d22b590aa50a,4098,hospital,9936306999,False,0,0,8,,,Hind Institute Of Medical Science,,,False,,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/23/2021 19:46:00,,Available and verified,,,,,,,,,,,,
Uttar Pradesh,Faizabad,35,633,COVIDFYI,d2a5cd58-dfdd-4579-8323-1498aac459d1,4014,hospital,9455401385,False,0,0,8,,,Raj Rajeshwari Hospital,,,False,9415937193,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/27/2021 14:41:00,,Unavailable but verified,,,,,,,,,,,,
Gujarat,Morbi,14,188,Verification App from Ruchika,bdf6c9e6-582f-4ad0-943b-4011647a60cd,1408,hospital,9904464036,False,0,0,4,hospitalsadbhavana@gmail.com,,Sadbhavna Hospital,,Unresponsive,False,8469851717,,,,,"April 19, 2021 1:18pm",,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Diya Dashiwal,,4/27/2021 2:36pm,,pending (not verified),,,,,,,,,xOf45a07Rh-xzQZBhnv45A,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Bihar,Patna,8,112,COVIDFYI,5353e2f3-b259-4a2d-b310-dfcd35b909bd,3363,hospital,7762919191,False,0,0,8,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,Buddha Hospital and Research Centre,,,False,,,,,,,,,,,,4/27/2021 14:35:00,,Pending,,,,,,,,,,,,
Uttar Pradesh,Jaunpur,35,647,COVIDFYI,1ec937d6-4d13-4d8e-9fee-c02e4444b092,4031,hospital,9336048283,False,0,0,8,,,Snehlata Super Speciality Hospital Pvt Ltd,,,False,9415234155,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/24/2021 13:26:00,,Unresponsive,,,,,,,,,,,,
Delhi (NCT),North West Delhi,12,161,COVIDFYI,ceea8306-94be-4e89-9883-b5f816ab25be,3329,hospital,9717888473,False,0,0,8,,,"Pvt Rajiv Gandhi Cancer Institute & RC, Rohini",,,False,,,,,,,,,https://coronabeds.jantasamvad.org/beds.html,,,4/24/2021 16:10:00,,Available and verified,,,,,,,,,,,,
Uttar Pradesh,Farrukhabad,35,634,COVIDFYI,ddd061fd-941e-4b3b-9c25-1268ea923558,4015,hospital,9455722333,False,0,0,8,,,Tiwari Multispeciality Hospital,,,False,9455722333,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/23/2021 16:46:00,,Unresponsive,,,,,,,,,,,,
Maharashtra,Pune,22,387,COVIDFYI,a9b2ffff-18a6-4243-9e38-436db7af3a14,3842,hospital,9552578731,False,0,0,8,,,Bhosari Hospital,,,False,,,,,,,,,https://twitter.com/InfoDivPune/status/1240701728304984066,,,4/22/2021 18:13:00,,Unresponsive,,,,,,,,,,,,
Uttar Pradesh,Pratapgarh,35,668,COVIDFYI,696476b3-9c03-4c2a-a2c1-d7bd60eb93b1,4092,hospital,9450185865,False,0,0,8,,,Ruma Hospital,,,False,9838232323,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/23/2021 20:56:00,,Available and verified,,,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,8ed18536-ab2e-4232-9322-835c26234b2d,222,hospital,9721523088,False,0,0,12,,,Prasad Medical College,"SARAI Shahzadi Babthara, Junab Ganj, Uttar Pradesh 226401",,False,9415101095,,,,Gopal,05/02/21,,Incharge District Officer Order dated 24.04.2021,https://beds.dgmhup-covid19.in/EN/covid19bedtrack,,,,,verified,,accepts_covid,Lucknow,226401,,,,,,,,
West Bengal,Kolkata,37,707,COVIDFYI,686d373f-3b50-4012-bdcc-98ea29fae0d6,4158,hospital,3324567075,False,0,0,8,,,Woodlands Multispecility Hospital,,,False,,,,,,,,,https://www.wbhealth.gov.in/uploaded_files/corona/Covid-19_Pvt_Hospitals_Kol_Isolation_22_March_20.pdf,,,4/24/2021 12:41:00,,Unresponsive,,,,,,,,,,,,
Uttar Pradesh,Hardoi,35,644,COVIDFYI,c7eea336-34bd-410a-9125-93d664d0d5a2,4029,hospital,9450389073,False,0,0,8,,,Rani Sahib Katiyari Hospital,,,False,9415149360,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/23/2021 21:12:00,,Available and verified,,,,,,,,,,,,
Gujarat,Rajkot,14,194,COVIDFYI,9aee4ecd-b584-48aa-a8c4-3e31063f67ab,3645,hospital,9909989462,False,0,0,8,darshan.sinojia@wockhardthospitals.com,,Wockhart Hospital,,,False,2816694235,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/23/2021 18:48:00,,Unresponsive,,,,,,,,,,,,
Maharashtra,Mumbai Suburban,22,379,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,1871b873-5e0a-4965-b805-40df4c33dfe6,115,hospital,022-62806280,False,0,0,12,,,Apollo Hospital (Navi Mumbai),,,False,,,,,Arati,04/30/21,,,,,,,,,,accepts_covid,Navi Mumbai,,,,,,,,,
Maharashtra,Mumbai City,22,378,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,77afe008-7047-49c8-bbe8-f09a47b01dd0,121,hospital,022-4100 8000,False,0,0,12,,,Titan Hospital,Thane,No bed available,False,,,,,Pawan,04/30/21,,,,,,,,verified,,,Mumbai,,,,,,,,,
Uttar Pradesh,Bareilly,35,622,COVIDFYI,a0a11d79-03dc-4ee1-827c-db57c083199a,4000,hospital,9412738652,False,0,0,8,,,Shri Ram Murti Smarak Institute Of Medical Science,,,False,9412293356,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/22/2021 14:56:00,,Available and verified,,,,,,,,,,,,
Uttar Pradesh,Bijnor,35,625,COVIDFYI,c2e7adad-f2b4-4b22-8d06-b3323f8d07a7,4007,hospital,8392949409,False,0,0,8,,,Pulkit Memorial Hospital,,,False,9897226790,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/22/2021 15:49:00,,Available and verified,,,,,,,,,,,,
West Bengal,Kolkata,37,707,COVIDFYI,43d30b98-d69d-419b-a105-0bd4aaf670c7,4156,hospital,3366520000,False,0,0,8,,,Medica Superspecialty Hospital,,,False,,,,,,,,,https://www.wbhealth.gov.in/uploaded_files/corona/Covid-19_Pvt_Hospitals_Kol_Isolation_22_March_20.pdf,,,4/23/2021 20:55:00,,Unresponsive,,,,,,,,,,,,
Uttar Pradesh,Basti,35,623,COVIDFYI,795ec868-6ccb-4041-a173-02aeff29de26,4002,hospital,9506211118,False,0,0,8,,,Awadhesh Singh Nursing Home,,,False,9506211118,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/22/2021 15:01:00,,Available and verified,,,,,,,,,,,,
Uttar Pradesh,Bulandshahr,35,627,COVIDFYI,fbce187d-f37d-4218-865e-075385ab33d7,4010,hospital,7534004040,False,0,0,8,,,Rana Hospital,,,False,7534008888,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/23/2021 18:44:00,,Unresponsive,,,,,,,,,,,,
Karnataka,Hassan,19,293,COVIDFYI,0b1b0384-27aa-4f81-bafa-458a7af4791b,3745,hospital,8172250330,False,0,0,8,,,District Hospital,,,False,,,,,,,,,https://karunadu.karnataka.gov.in/hfw/kannada/Pages/covid-19.aspx,,,4/23/2021 17:54:00,,Unresponsive,,,,,,,,,,,,
Uttar Pradesh,Jaunpur,35,647,COVIDFYI,0bcb6644-946e-4698-ad21-4fb652fdb277,4032,hospital,9415273211,False,0,0,8,,,Isha Hospital,,,False,9453019530,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/27/2021 14:42:00,,Unavailable but verified,,,,,,,,,,,,
Maharashtra,Mumbai Suburban,22,379,COVIDFYI,41efa905-cf8d-4bf2-9c84-f837ac2b645d,3333,hospital,8879001670,False,0,0,8,,,Hinduja Hospital Khar,,,False,,,,,,,,,,,,4/24/2021 16:13:00,,Unresponsive,,,,,,,,,,,,
Gujarat,Vadodara,14,198,COVIDFYI,f48831cb-a171-47cc-94ba-7596253c1d46,3688,hospital,9879853595,False,0,0,8,opd.bhi@gmail.com,,Bankers Hospital,,,False,2652324004,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/24/2021 15:25:00,,Unresponsive,,,,,,,,,,,,
Uttar Pradesh,Barabanki,35,621,COVIDFYI,ce998402-9ac3-4e7c-9406-9c2f8cc8b4af,3998,hospital,9936306999,False,0,0,8,,,Hind Institute Of Medical Sciences,,,False,9936306999,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/22/2021 14:52:00,,Available and verified,,,,,,,,,,,,
Meghalaya,East Garo Hills,24,414,COVIDFYI,223fa14b-586e-4a8e-9fa2-67851ea5a67c,3878,hospital,9615030532,False,0,0,8,,,Childrens Hospital Shillong,,,False,,,,,,,,,http://meghalaya.gov.in/megcms/sites/default/files/announcement/HOSPITAL_IN_MEGHALAYA.pdf,,,4/23/2021 17:44:00,,Available and verified,,,,,,,,,,,,
Gujarat,Bhavnagar,14,174,COVIDFYI,b45c6674-2ae4-411c-a831-e8032f687296,3592,hospital,9898068540,False,0,0,8,dr.pareshsolanki63@gmail.com,,Punit Nurshing Home,,,False,9152607757,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/22/2021 15:46:00,,Available and verified,,,,,,,,,,,,
Meghalaya,South Garo Hills,24,419,COVIDFYI,c59fb408-a6de-4162-ba33-93a7a4ddafe2,3890,hospital,7005316637,False,0,0,8,,,Civil Hospital Baghmara,,,False,7085918868,,,,,,,,http://meghalaya.gov.in/megcms/sites/default/files/announcement/HOSPITAL_IN_MEGHALAYA.pdf,,,4/24/2021 15:19:00,,Available and verified,,,,,,,,,,,,
West Bengal,Kolkata,37,707,COVIDFYI,756a8e4e-360d-47f9-99b5-6284fce5021d,4157,hospital,3323203040,False,0,0,8,,,Apollo  Gleneagles Hospital,,,False,,,,,,,,,https://www.wbhealth.gov.in/uploaded_files/corona/Covid-19_Pvt_Hospitals_Kol_Isolation_22_March_20.pdf,,,4/23/2021 17:05:00,,Available and verified,,,,,,,,,,,,
Karnataka,Uttara Kannada (Karwar),19,306,Verification App from Ruchika,105c3172-da3e-4e25-b750-8bc40ff4834b,1534,hospital,8385226460,False,0,0,4,,,Taluk Hospitl Bhatkal,,Unresponsive,False,,,,,,"April 19, 2021 1:18pm",,,https://karunadu.karnataka.gov.in/hfw/kannada/Pages/covid-19.aspx,Diya Dashiwal,,4/23/2021 4:58pm,,pending (not verified),,,,,,,,,I6s2MwDpQjGw-NhJ3mS9Kg,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Uttar Pradesh,Basti,35,623,COVIDFYI,78489dc4-3d14-4159-886d-d37c2477a64a,4004,hospital,9648731111,False,0,0,8,,,Shri Krishna Mission Hospital,,,False,9918712900,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/22/2021 15:05:00,,Unresponsive,,,,,,,,,,,,
Gujarat,Bharuch,14,173,Verification App from Ruchika,8ee796f7-0272-4a6f-9410-6c9f3b740205,1366,hospital,9227436440,False,0,0,4,tejshavhospital@gmail.com,,Tejasva Hospital,,Available and verified,False,2642654990,,,,,"April 19, 2021 1:18pm",,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Varun Kumar,,4/22/2021 3:39pm,,pending (not verified),,,,,,,,,hqRPjIIySImyc1i5wBmMsw,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Uttar Pradesh,Firozabad,35,636,COVIDFYI,cbd1e371-8dff-4843-bc59-0a1cbc4a7252,4017,hospital,7895264002,False,0,0,8,,,Unity Hospital,,,False,9412163686,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/23/2021 20:49:00,,Unresponsive,,,,,,,,,,,,
West Bengal,Hooghly,37,703,Verification App from Ruchika,9f53fc50-58f6-4668-9749-dd7d192e7a50,1921,hospital,3326335551,False,0,0,4,,,"Esi Hospital, Gourhati",,Unresponsive,False,,,,,,"April 19, 2021 1:18pm",,,https://www.wbhealth.gov.in/uploaded_files/corona/COVID19_Hospitals-59_List.pdf,Varun Kumar,,4/23/2021 7:49pm,,pending (not verified),,,,,,,,,1Mh6VRVdRuSMYgZuaf1orw,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Madhya Pradesh,Bhopal,21,319,COVIDFYI,122c8eab-0e27-4c47-82fb-09a86d02108b,3783,hospital,9826969099,False,0,0,8,,,Manorama Raje Tb Hospital,,,False,7312527938,,,,,,,,indorelist.pdf,,,4/22/2021 15:48:00,,Unresponsive,,,,,,,,,,,,
Uttar Pradesh,Auraiya,35,614,COVIDFYI,5dbe8311-d615-44d1-9980-03056c54c9b2,3992,hospital,9359943400,False,0,0,8,,,Krishna Medical Centre,,,False,9359943400,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/22/2021 14:32:00,,Unresponsive,,,,,,,,,,,,
West Bengal,Kolkata,37,707,COVIDFYI,aef7192a-b21a-4f9e-9ed9-faedcf715807,4147,hospital,3366871800,False,0,0,8,,,Ruby  General  Hospital,,,False,,,,,,,,,https://www.wbhealth.gov.in/uploaded_files/corona/Covid-19_Pvt_Hospitals_Kol_Isolation_22_March_20.pdf,,,4/23/2021 17:55:00,,Unresponsive,,,,,,,,,,,,
Uttar Pradesh,Varanasi,35,682,COVIDFYI,86949ae5-982a-412e-ad72-0a176796d6f7,4105,hospital,7800230000,False,0,0,8,,,Heritage Institute Of Medical Sciences,,,False,9415226196,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/24/2021 13:50:00,,Unresponsive,,,,,,,,,,,,
Meghalaya,East Garo Hills,24,414,COVIDFYI,7071585d-3fe3-48d8-98ad-0fb239667930,3879,hospital,8486561501,False,0,0,8,,,Military Hospital Shillong,,,False,,,,,,,,,http://meghalaya.gov.in/megcms/sites/default/files/announcement/HOSPITAL_IN_MEGHALAYA.pdf,,,4/23/2021 16:48:00,,Available and verified,,,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,3058cac7-ab2b-4006-9e51-4c944cb61b8f,282,hospital,9415328915,False,0,0,12,,,King Medical Center,Kakori Lucknow,ICU Oxygen Support+Ventilator Support provided.,False,,,,,Gopal,05/04/2021,,Incharge District Officer Order dated 24.04.2021,,,,,,verified,,accepts_covid,Lucknow,,,,,,,,,
